Iteration, Displacement, Magnitude
128, -0.40664082765579224, 0.6558595895767212
129, -0.4096924960613251, 0.6591892242431641
130, -0.41273802518844604, 0.6625020503997803
131, -0.41577738523483276, 0.6658033132553101
132, -0.41881054639816284, 0.6690954566001892
133, -0.4218375086784363, 0.6723678112030029
134, -0.42485809326171875, 0.6756207346916199
135, -0.42787235975265503, 0.67885422706604
136, -0.43088024854660034, 0.6820684671401978
137, -0.4338817298412323, 0.6852724552154541
138, -0.43687671422958374, 0.6884683966636658
139, -0.43986523151397705, 0.6916466951370239
140, -0.44284722208976746, 0.6948063373565674
141, -0.4458225965499878, 0.6979473829269409
142, -0.44879138469696045, 0.7010698318481445
143, -0.45175349712371826, 0.7041739225387573
144, -0.45470893383026123, 0.7072596549987793
145, -0.45765769481658936, 0.7103271484375
