Iteration, Displacement, Magnitude
147, 1.5390487909317017, 1.6900602579116821
148, 1.5445687770843506, 1.6961029767990112
149, 1.5500292778015137, 1.7020827531814575
150, 1.5554310083389282, 1.7079999446868896
151, 1.5607749223709106, 1.7138559818267822
152, 1.566062092781067, 1.7196515798568726
153, 1.5712931156158447, 1.7253875732421875
154, 1.57646906375885, 1.7310649156570435
155, 1.5815906524658203, 1.7366845607757568
156, 1.5866589546203613, 1.742247223854065
157, 1.5916744470596313, 1.7477539777755737
158, 1.5966379642486572, 1.7532055377960205
159, 1.601550579071045, 1.7586028575897217
160, 1.6064132452011108, 1.763946533203125
161, 1.611226201057434, 1.7692376375198364
162, 1.6159905195236206, 1.7744765281677246
163, 1.6207070350646973, 1.7796647548675537
164, 1.6253763437271118, 1.7848025560379028
165, 1.6299993991851807, 1.7898907661437988
166, 1.6345762014389038, 1.7949299812316895
167, 1.639108419418335, 1.7999212741851807
168, 1.6435961723327637, 1.8048653602600098
169, 1.6480402946472168, 1.8097624778747559
170, 1.652441382408142, 1.814613938331604
171, 1.6568005084991455, 1.8194202184677124
172, 1.6611175537109375, 1.8241817951202393
173, 1.665393590927124, 1.828899621963501
174, 1.669629454612732, 1.8335741758346558
175, 1.6738255023956299, 1.838206171989441
176, 1.6779820919036865, 1.842795968055725
177, 1.682100534439087, 1.8473447561264038
178, 1.6861807107925415, 1.8518527746200562
179, 1.6902233362197876, 1.8563207387924194
180, 1.6942293643951416, 1.8607491254806519
181, 1.6981987953186035, 1.8651385307312012
182, 1.7021327018737793, 1.8694896697998047
183, 1.706031322479248, 1.873802900314331
184, 1.7098950147628784, 1.8780790567398071
185, 1.7137246131896973, 1.882318377494812
186, 1.7175203561782837, 1.8865214586257935
187, 1.721283197402954, 1.8906890153884888
188, 1.7250131368637085, 1.8948214054107666
189, 1.7287107706069946, 1.8989193439483643
190, 1.7323765754699707, 1.9029827117919922
191, 1.7360111474990845, 1.907012701034546
192, 1.7396148443222046, 1.911009430885315
193, 1.7431880235671997, 1.9149737358093262
194, 1.7467312812805176, 1.918905258178711
195, 1.7502447366714478, 1.9228054285049438
196, 1.753729224205017, 1.9266741275787354
197, 1.7571849822998047, 1.930511713027954
198, 1.7606124877929688, 1.9343218803405762
199, 1.7640118598937988, 1.9381023645401
200, 1.7673836946487427, 1.9418532848358154
