Iteration, Displacement, Magnitude
146, -0.3110368549823761, 0.32463303208351135
147, -0.31271570920944214, 0.32635992765426636
148, -0.3143899440765381, 0.32808226346969604
149, -0.3160597085952759, 0.329800009727478
150, -0.31772488355636597, 0.33151328563690186
151, -0.3193855881690979, 0.33322209119796753
152, -0.32104185223579407, 0.33492642641067505
153, -0.3226936459541321, 0.3366263508796692
154, -0.3243410587310791, 0.33832186460494995
155, -0.32598406076431274, 0.3400130569934845
156, -0.3276226818561554, 0.34169989824295044
157, -0.32925695180892944, 0.34338244795799255
158, -0.33088693022727966, 0.34506070613861084
159, -0.33251261711120605, 0.34673476219177246
160, -0.33413398265838623, 0.34840455651283264
161, -0.33575117588043213, 0.35007017850875854
162, -0.3373640775680542, 0.35173162817955017
163, -0.338972806930542, 0.3533889651298523
164, -0.3405773639678955, 0.3550421893596649
165, -0.34217774868011475, 0.35669130086898804
166, -0.3437739908695221, 0.35833635926246643
167, -0.34536612033843994, 0.3599773943424225
168, -0.3469541668891907, 0.3616146445274353
169, -0.3485381305217743, 0.36324942111968994
170, -0.3501180410385132, 0.3648802638053894
171, -0.35169392824172974, 0.3665071725845337
172, -0.3532658517360687, 0.3681301474571228
173, -0.35483378171920776, 0.36974984407424927
174, -0.35639768838882446, 0.37136662006378174
175, -0.35795772075653076, 0.3729800581932068
176, -0.3595137596130371, 0.3745917081832886
177, -0.36106595396995544, 0.37619951367378235
178, -0.362614244222641, 0.37780362367630005
179, -0.36415866017341614, 0.3794040083885193
180, -0.36569923162460327, 0.3810006380081177
181, -0.36723601818084717, 0.38259363174438477
182, -0.36876896023750305, 0.3841840922832489
183, -0.3702981173992157, 0.38577139377593994
184, -0.3718235194683075, 0.38735511898994446
185, -0.37334519624710083, 0.3889352083206177
186, -0.3748631179332733, 0.39051175117492676
187, -0.3763773441314697, 0.39208468794822693
188, -0.37788787484169006, 0.39365601539611816
189, -0.3793947100639343, 0.3952246904373169
190, -0.3808978796005249, 0.3967898190021515
191, -0.38239747285842896, 0.3983514904975891
192, -0.3838934004306793, 0.39990973472595215
193, -0.38538575172424316, 0.40146446228027344
194, -0.3868745267391205, 0.4030158221721649
195, -0.3883597254753113, 0.4045637547969818
196, -0.38984137773513794, 0.4061082899570465
197, -0.39131948351860046, 0.4076494574546814
198, -0.39279407262802124, 0.4091872572898865
199, -0.39426517486572266, 0.4107217490673065
200, -0.3957328200340271, 0.41225290298461914
